,group_1.0,group_1.1,group_1.2,group_2.0,group_2.1,group_2.2,group_2.3,group_3.0,group_3.1,group_3.2,group_4.0,group_4.1,group_4.2
474,62.556137,62.6445,62.18068,62.026115,62.070274,62.66659,62.51196,253.13205,253.0049,253.13205,61.606693,61.49635,42.72447
475,62.688683,62.66659,62.136513,62.158596,61.981956,62.688683,62.53405,253.13205,253.0049,253.08119,61.518417,60.658077,43.245182
476,62.58928,62.489883,62.28006,62.158596,62.004036,62.58928,62.611366,253.08119,252.97948,253.05576,63.508224,59.204636,43.321144
477,62.489872,62.31318,62.423607,62.158596,62.026115,62.489872,62.688683,253.11934,253.05576,253.11934,65.49803,57.751198,43.397106
478,62.335262,62.51196,62.62241,62.092354,61.8495,62.53405,62.40152,253.15749,253.13205,253.18292,61.95988,60.922726,42.008892
479,62.478836,62.500916,62.43467,62.081314,61.90469,62.589275,62.45674,253.10663,252.97948,253.05576,62.489998,60.250412,43.115543
480,62.62241,62.489872,62.246925,62.070274,61.95988,62.6445,62.51196,253.0939,253.00491,253.05576,63.02012,59.578102,44.222195
481,62.60032,62.412567,62.291092,62.070274,61.8495,62.489872,62.46778,253.08119,253.03033,253.05576,63.02012,59.63318,43.95075
482,62.578228,62.335262,62.335262,62.040836,61.88629,62.55614,62.541416,253.10663,253.0388,253.06424,63.02012,59.688255,43.679302
483,62.4457,62.335262,62.4457,62.011395,61.923088,62.622414,62.615047,253.13205,253.04729,253.07271,62.97592,59.67724,43.98333
484,62.31318,62.335262,62.556137,61.981956,61.95988,62.688683,62.688683,253.15749,253.05576,253.08119,62.93173,59.666225,44.28736
485,62.46778,62.46778,62.423607,62.136513,61.95988,62.66659,62.578228,253.13205,253.08119,253.08119,64.43538,59.159626,43.744434
486,62.489872,62.445694,62.423607,62.20276,62.136513,62.51196,63.08642,253.10663,253.05576,253.08119,66.20705,56.388515,47.049603
487,62.445694,62.51196,62.489872,62.20276,61.915726,62.688683,62.73287,253.13205,253.05576,253.08119,63.130623,59.137604,44.178753
488,62.18068,62.423607,62.66659,62.004036,61.805347,62.62241,62.445694,253.13205,253.10663,253.10663,62.93173,59.864525,43.852997
489,62.423607,62.445694,62.46778,61.95988,61.78327,62.423607,62.489872,253.10663,253.08119,253.08119,61.95988,62.158596,41.662113
490,62.66659,62.489872,62.246925,62.048195,61.915726,62.578228,62.51196,253.15749,253.10663,253.10663,64.78948,59.512016,43.049885
491,62.423607,62.51196,62.335262,62.048195,61.981956,62.66659,62.51196,253.13205,253.03033,253.03033,61.95988,61.606693,41.857162
492,62.53405,62.489872,62.335262,62.092354,62.158596,62.51196,62.688683,253.18292,253.05576,253.08119,61.981956,60.54783,43.766148
493,62.51196,62.73287,62.291096,62.136513,61.95988,62.688683,62.60032,253.18292,253.08119,253.08119,62.865437,59.842487,44.113594
494,62.688683,62.777058,62.158596,62.158596,61.871574,62.578228,62.66659,253.23378,253.10663,253.10663,63.661182,58.895405,44.439426
495,62.51196,62.46778,62.335262,62.070274,61.9378,62.578228,62.53405,253.15749,253.05576,253.05576,62.953823,59.29176,44.374252
496,62.53405,62.60032,62.31318,62.048195,61.981956,62.688683,62.20276,253.18292,253.10663,253.10663,63.04222,59.137604,44.63497
497,62.423607,62.51196,62.40152,62.114433,61.95988,62.578228,62.62241,253.20834,253.08119,253.10663,63.06432,59.776386,44.113594
498,62.40152,62.51196,62.423607,62.291096,61.95988,62.6445,63.02012,253.20834,253.08119,253.15749,63.351658,59.42391,44.005005
499,62.62241,62.224842,62.51196,61.981956,62.31318,62.66659,62.887535,253.20834,253.08119,253.15749,62.865437,59.48999,44.28736
500,62.489872,62.489872,62.379436,62.18068,61.95988,62.51196,62.26901,253.20834,253.10663,253.18292,63.174824,59.600132,44.113594
501,62.710777,62.489872,62.246925,62.070274,62.070274,62.578228,62.688683,253.10663,253.08119,253.15749,63.373764,59.864525,43.852997
502,62.423607,62.489872,62.31318,62.070274,61.981956,62.60032,62.60032,253.13205,253.08119,253.15749,62.865437,59.31378,44.330807
503,62.35735,62.335262,62.46778,61.95988,62.136513,62.578228,62.99802,253.10663,253.08119,253.13205,63.661182,58.455185,44.96096
504,62.578228,62.40152,62.423607,62.114433,61.95988,62.688683,62.53405,253.13205,253.10663,253.18292,62.97592,59.820454,43.852997
505,62.489872,62.40152,62.335262,62.158596,61.95988,62.66659,62.84334,253.08119,253.05576,253.13205,63.04222,59.137604,44.46115
506,62.66659,62.224842,62.688683,62.136513,61.981956,62.66659,62.35735,253.13205,253.08119,253.18292,63.92656,58.60924,44.917492
507,62.423607,62.51196,62.291096,62.070274,61.915726,62.688683,62.40152,253.05576,253.03033,253.03033,60.702183,60.90067,44.113594
508,62.18068,62.35735,62.53405,62.246925,62.070274,62.66659,62.60032,253.10663,253.05576,253.08119,63.661182,58.895405,44.091877
509,62.31318,62.51196,62.578228,62.158596,61.95988,62.578228,62.60032,253.13205,253.10663,253.10663,62.84334,60.569878,42.963097
510,62.578228,62.489872,62.35735,62.18068,61.95988,62.556137,62.51196,253.10663,253.05576,253.08119,64.43538,58.455185,45.13486
511,62.40152,62.423607,62.445694,62.158596,61.95988,62.688683,62.51196,253.10663,253.05576,253.08119,63.02012,59.512016,43.22348
512,62.53405,62.423607,62.335262,62.026115,61.9378,62.51196,62.423607,253.10663,252.97948,253.05576,63.4843,59.335808,43.744434
513,62.578228,62.66659,62.18068,62.158596,61.89365,62.688683,62.60032,253.10663,253.0049,253.05576,63.39587,59.049526,44.439426
514,62.489872,62.335262,62.53405,62.114433,61.95988,62.66659,62.6445,253.13205,253.0049,253.08119,63.72752,59.159626,44.091877
515,62.423607,62.60032,62.246925,62.136513,61.981956,62.688683,62.335262,253.13205,253.0049,253.10663,63.373764,59.29176,43.787857
516,62.51196,62.556137,62.291096,62.070274,61.95988,62.66659,62.777058,253.10663,252.97948,253.08119,63.749634,57.729206,46.02654
517,62.423607,62.46778,62.35735,62.114433,61.95988,62.66659,62.53405,253.13205,252.97948,253.08119,63.196926,60.569878,42.37746
518,62.66659,62.31318,62.335262,62.158596,61.628765,62.66659,62.092354,253.10663,252.90318,253.08119,63.373764,59.688255,43.744434
519,62.51196,62.51196,62.31318,61.89365,61.95988,62.66659,62.335262,253.10663,252.90318,253.05576,63.661182,59.578102,43.91814
520,62.60032,62.60032,62.31318,62.114433,61.915726,62.578228,62.40152,253.10663,252.90318,253.08119,63.373764,59.62216,43.787857
521,62.379436,62.688683,62.31318,62.136513,61.69498,62.777058,62.26901,253.10663,252.87775,253.05576,62.93173,59.445934,43.939857
522,62.578228,62.53405,62.35735,62.31318,61.915726,62.51196,62.688683,253.10663,252.90318,253.0049,60.54783,63.39587,40.276104
523,62.62241,62.423615,62.346306,62.224846,62.037163,62.60032,62.710777,253.10663,252.9159,253.0049,62.060284,61.090603,42.26001
524,62.66659,62.31318,62.335262,62.136513,62.158596,62.688683,62.73287,253.10663,252.9286,253.0049,63.57274,58.785336,44.243916
525,62.489872,62.445694,62.335262,62.18068,61.95988,62.578228,62.73287,253.18292,252.9286,253.03033,63.705406,59.24771,44.091877
526,62.500916,62.39048,62.32422,62.16964,61.95988,62.611366,62.622414,253.13205,252.9159,253.00491,63.605907,59.24771,44.04844
527,62.51196,62.335262,62.31318,62.158596,61.95988,62.6445,62.51196,253.08119,252.90318,252.97948,63.50641,59.24771,44.005005
528,62.51196,62.62241,62.158596,62.158596,61.981956,62.66659,62.60032,253.13205,252.9286,253.0049,63.749634,59.864525,43.049885
529,62.47883,62.633453,62.28006,62.147552,61.970917,62.65555,62.58927,253.13205,252.9286,253.0049,63.5617,59.600166,43.744656
530,62.445694,62.6445,62.40152,62.136513,61.95988,62.6445,62.578228,253.13205,252.9286,253.0049,63.373764,59.335808,44.439426
531,62.60032,62.66659,62.224842,62.18068,61.981956,62.578228,62.31318,253.13205,252.9286,253.03033,63.462193,59.31378,43.787857
532,62.58927,62.57823,62.280052,62.125477,62.004036,62.633453,62.489883,253.11934,252.9286,252.97946,63.07544,59.721382,43.863857
533,62.578228,62.489872,62.335262,62.070274,62.026115,62.688683,62.66659,253.10663,252.9286,252.9286,62.688683,60.12898,43.939857
534,62.578228,62.489872,62.246925,62.18068,61.650837,62.688683,62.35735,253.13205,252.90318,252.9286,62.88755,59.85354,43.97243
535,62.666595,62.57823,62.1586,62.158596,61.73913,62.633453,62.40152,253.08119,252.9159,252.9159,63.08642,59.578102,44.005005
536,62.754963,62.66659,62.070274,62.136513,61.827423,62.578228,62.445694,253.03033,252.9286,252.90318,62.578228,60.26123,43.766148
537,62.489872,62.51196,62.40152,62.136513,61.981956,62.578228,62.46778,253.03033,252.9286,252.9286,62.721832,59.87561,44.157104
538,62.633465,62.545094,62.235897,62.114433,61.981956,62.633453,62.445694,253.04305,252.9286,252.9286,62.865437,59.48999,44.548058
539,62.777058,62.578228,62.070274,62.092354,61.981956,62.688683,62.423607,253.05576,252.9286,252.9286,63.307446,59.578102,44.091877
540,62.655556,62.556137,62.213814,62.147556,61.981956,62.677635,62.511963,253.05576,252.95404,252.95404,63.219032,59.677246,43.787903
541,62.53405,62.53405,62.35735,62.20276,61.981956,62.66659,62.60032,253.04305,252.90318,252.95404,63.130623,59.776386,43.483925
542,62.556137,62.51196,62.224842,62.048195,61.981956,62.777058,62.60032,253.03033,252.85233,252.95404,63.285343,59.137604,44.46115
543,62.5635,62.51196,62.26165,62.084995,62.040836,62.740234,62.74762,253.04305,252.85233,252.95404,64.38486,58.016293,45.549072
544,62.570866,62.51196,62.298454,62.121796,62.099716,62.703415,62.89492,253.05576,252.85233,252.95404,65.484375,56.89498,46.636993
545,62.578228,62.51196,62.335262,62.158596,62.158596,62.66659,63.04222,253.04305,252.8396,252.94131,66.58389,55.77367,47.724915
546,62.489872,62.445694,62.335262,62.224842,61.981956,62.66659,62.62241,253.03033,252.82689,252.9286,63.373764,59.578102,43.592464
547,62.497234,62.497234,62.298454,62.20276,61.981956,62.615047,62.526695,253.04305,252.8396,252.94131,63.617016,58.844532,44.81018
548,62.504597,62.54878,62.26165,62.18068,61.981956,62.563503,62.430977,253.05576,252.85233,252.95404,63.860264,58.11096,46.0279
549,62.51196,62.60032,62.224842,62.158596,61.981956,62.51196,62.335262,253.05576,252.85233,252.94131,64.103516,57.377388,47.245617
550,62.46778,62.478836,62.324226,62.158596,61.970917,62.589275,62.478836,253.05576,252.85233,252.9286,63.871292,58.26851,45.668747
551,62.423607,62.35735,62.423607,62.158596,61.95988,62.66659,62.62241,253.04729,252.85233,252.9286,63.639072,59.159626,44.091877
552,62.43465,62.434654,62.368393,62.103394,61.95988,62.754967,62.6445,253.0388,252.85233,252.9286,63.38485,59.280754,44.146175
553,62.445694,62.51196,62.31318,62.048195,61.95988,62.84334,62.66659,253.03033,252.85233,252.9286,63.130623,59.401882,44.200474
554,62.489872,62.545094,62.32422,62.048195,61.882614,62.766014,62.445717,253.05576,252.85233,252.9286,63.44013,59.368843,43.972454
555,62.53405,62.578228,62.335262,62.048195,61.805347,62.688683,62.224842,253.03033,252.82689,252.9159,63.749634,59.335808,43.744434
556,62.511963,62.53405,62.269012,62.092354,61.882614,62.6445,62.401535,253.0049,252.80145,252.90318,63.28544,59.423912,43.75529
557,62.489872,62.489872,62.20276,62.136513,61.95988,62.60032,62.578228,253.01338,252.8184,252.91165,62.821247,59.512016,43.766148
558,62.58928,62.47883,62.2138,62.147552,62.048195,62.73288,62.633453,253.02185,252.83537,252.92014,62.74392,59.677254,43.853004
559,62.688683,62.46778,62.224842,62.158596,62.136513,62.865437,62.688683,253.03033,252.85233,252.9286,62.66659,59.842487,43.939857
560,62.578228,62.224842,62.46778,62.158596,61.871574,62.688683,62.445694,253.05576,252.85233,252.9286,63.39587,58.961456,44.439426
561,62.46778,62.51196,62.35735,62.158596,61.95988,62.66659,62.754963,253.03033,252.85233,252.9286,62.66659,59.48999,44.113594
562,62.66659,62.489872,62.158596,62.048195,62.18068,62.66659,62.754963,253.05576,252.87775,252.95404,63.196926,59.952667,43.939857
563,62.578228,62.489872,62.379436,62.158596,61.9378,62.66659,62.688683,253.05576,252.9286,252.97948,63.39587,58.961456,44.700165
564,62.246925,62.556137,62.40152,62.092354,62.048195,62.6445,62.688683,253.05576,252.95404,252.97948,63.196926,59.512016,43.744434
565,62.423607,62.423607,62.51196,62.048195,61.95988,62.578228,62.710777,253.03033,252.90318,252.9286,64.192,59.159626,44.091877
566,62.445694,62.60032,62.31318,62.136513,61.827423,62.60032,62.31318,253.05576,252.9286,252.95404,63.15272,59.666225,43.787857
567,62.335262,62.777058,62.136513,62.114433,61.981956,62.6445,62.335262,253.0049,252.90318,252.90318,63.08642,59.578102,44.157032
568,62.62241,62.489872,62.246925,62.092354,62.004036,62.60032,62.578228,253.03033,252.9286,253.03033,64.369,58.455185,44.439426
569,62.66659,62.489872,62.158596,62.136513,61.981956,62.60032,62.578228,253.03033,252.9286,253.0049,62.688683,58.785336,44.982697
570,62.335262,62.60032,62.35735,62.158596,61.89365,62.60032,62.60032,253.05576,252.95404,253.03033,60.54783,62.688683,40.968887
571,62.578228,62.578228,62.246925,62.114433,61.89365,62.60032,62.62241,253.03033,252.9286,253.03033,62.35735,60.01878,43.939857
572,62.51196,62.51196,62.31318,62.048195,61.95988,62.754963,62.489872,253.03033,252.9286,253.0049,63.661182,59.512016,43.744434
573,62.489872,62.46778,62.335262,62.158596,61.78327,62.66659,62.40152,253.03033,252.90318,252.97948,63.59485,59.512016,43.744434
574,62.423607,62.578228,62.246925,61.95988,61.871574,62.6445,62.66659,253.03033,252.90318,253.0049,63.373764,59.159626,43.831284
575,62.379436,62.423607,62.40152,62.224842,61.95988,62.53405,62.66659,253.03033,252.9286,253.0049,63.52852,59.48999,43.87471
576,62.445694,62.53405,62.31318,62.136513,61.95988,62.60032,62.379436,253.05576,252.95404,253.13205,63.174824,59.666225,44.113594
577,62.6445,62.31318,62.335262,62.026115,62.158596,62.66659,62.688683,253.08119,252.90318,253.05576,62.953823,60.01878,44.113594
578,62.53405,62.62241,62.31318,62.114433,61.95988,62.60032,62.60032,253.10663,252.90318,253.08119,63.10852,59.512016,43.766148
579,62.445694,62.51196,62.335262,62.18068,62.048195,62.60032,62.51196,253.13205,253.03033,253.08119,63.92656,57.729206,47.245617
580,62.51196,62.51196,62.335262,62.158596,61.981956,62.578228,62.6445,253.10663,253.03033,253.08119,60.569878,61.253624,44.113594
581,62.578228,62.489872,62.335262,62.092354,61.981956,62.66659,62.423607,253.08119,252.97948,253.08119,63.10852,59.48999,44.113594
582,62.556137,62.35735,62.423607,62.246925,61.95988,62.754963,62.865437,253.13205,253.03033,253.10663,62.953823,60.195103,43.071583
583,62.445694,62.489872,62.423607,62.114433,61.89365,62.379436,62.291096,253.10663,253.03033,253.08119,66.9387,56.520313,45.83074
584,62.556137,62.578228,62.18068,62.246925,62.158596,62.578228,62.73287,253.13205,253.0049,253.08119,65.697395,57.025684,45.743732
585,62.31318,62.51196,62.46778,62.31318,61.981956,62.51196,62.379436,253.10663,253.03033,253.08119,63.04222,59.512016,43.787857
586,62.51196,62.688683,62.224842,62.26901,61.915726,62.578228,62.578228,253.10663,253.0049,253.08119,63.06432,59.776386,44.157032
587,62.445694,62.578228,62.26901,62.136513,61.981956,62.688683,62.335262,253.13205,252.97948,253.08119,62.66659,60.040817,43.245182
588,62.46778,62.40152,62.46778,62.136513,61.981956,62.60032,62.62241,253.13205,253.03033,253.10663,63.59485,59.137604,44.352528
589,62.55614,62.445694,62.423607,62.103394,62.026115,62.6445,62.65555,253.11934,253.01761,253.0939,63.628014,59.24772,44.04848
590,62.6445,62.489872,62.379436,62.070274,62.070274,62.688683,62.688683,253.10663,253.0049,253.08119,63.661182,59.35783,43.744434
591,62.688683,62.73287,62.136513,62.048195,62.004036,62.66659,62.423607,253.13205,253.0049,253.10663,63.39587,59.578102,44.091877
592,62.60032,62.61137,62.224846,62.059235,61.992996,62.62241,62.40152,253.15749,253.03033,253.0939,63.130653,59.534046,44.276512
593,62.51196,62.489872,62.31318,62.070274,61.981956,62.578228,62.379436,253.18292,253.05576,253.08119,62.865437,59.48999,44.46115
594,62.40152,62.556137,62.26901,61.981956,62.291096,62.489872,62.688683,253.18292,253.08119,253.10663,63.72752,59.600132,43.744434
595,62.50092,62.545094,62.302135,62.059235,62.12549,62.58928,62.633453,253.19563,253.08119,253.11934,63.462223,59.644196,43.88558
596,62.60032,62.53405,62.335262,62.136513,61.95988,62.688683,62.578228,253.20834,253.08119,253.13205,63.196926,59.688255,44.026722
597,62.633453,62.379448,62.291092,62.136513,61.926765,62.6445,62.511963,253.15749,253.05576,253.05576,61.35447,60.47094,43.722763
598,62.66659,62.224842,62.246925,62.136513,61.89365,62.60032,62.445694,253.14478,253.01761,253.04305,59.512016,61.253624,43.418808
599,62.46778,62.556137,62.224842,62.048195,61.805347,62.578228,62.18068,253.13205,252.97948,253.03033,63.196926,59.864525,43.288586
600,62.53405,62.434658,62.324226,61.992996,61.893654,62.578228,62.257973,253.20834,253.08119,253.10663,63.406944,59.490055,43.864006
601,62.60032,62.31318,62.423607,61.9378,61.981956,62.578228,62.335262,253.19563,253.05576,253.08119,63.61696,59.115585,44.439426
602,62.489872,62.335262,62.423607,62.158596,61.95988,62.60032,62.556137,253.18292,253.03033,253.05576,62.73287,58.785336,45.1566
603,62.401527,62.456745,62.45674,62.213802,61.970917,62.58927,62.556137,253.23378,253.03033,253.13205,63.163857,59.126648,44.72198
604,62.31318,62.578228,62.489872,62.26901,61.981956,62.578228,62.556137,253.20834,253.01761,253.10663,63.59485,59.46796,44.28736
605,62.66659,62.31318,62.246925,62.246925,62.31318,62.66659,62.90963,253.18292,253.0049,253.08119,63.04222,59.48999,44.070156
606,62.677635,62.47884,62.18068,62.12548,62.12549,62.66659,62.67766,253.18292,253.03033,253.08119,63.16378,59.467964,43.939865
607,62.688683,62.6445,62.114433,62.004036,61.9378,62.66659,62.445694,253.18292,253.01761,253.08119,63.285343,59.445934,43.80957
608,62.489872,62.335262,62.423607,62.114433,62.136513,62.688683,62.754963,253.18292,253.0049,253.08119,62.688683,59.842487,44.113594
609,62.51196,62.430977,62.36471,62.129154,62.084995,62.651863,62.67396,253.18292,253.0049,253.05576,62.80653,59.607525,44.287388
610,62.53405,62.526695,62.30582,62.143875,62.033474,62.615047,62.59296,253.18292,253.0049,253.03033,62.924374,59.372566,44.461178
611,62.556137,62.62241,62.246925,62.158596,61.981956,62.578228,62.51196,253.18292,253.01761,253.01761,63.04222,59.137604,44.63497
612,62.489872,62.445694,62.35735,62.26901,61.9378,62.66659,62.66659,253.18292,253.03033,253.0049,63.57274,58.939438,44.439426
613,62.497234,62.519325,62.283737,62.254288,61.94516,62.615047,62.718143,253.15749,252.95404,252.99219,63.33697,59.122955,44.330814
614,62.504597,62.59296,62.210125,62.239563,61.952522,62.563503,62.769695,253.13205,252.87775,252.97948,63.101204,59.306473,44.222206
615,62.51196,62.66659,62.136513,62.224842,61.95988,62.51196,62.821247,253.15749,252.90317,252.99219,62.865437,59.48999,44.113594
616,62.500916,62.4678,62.324234,62.18068,61.95988,62.567184,62.754967,253.18292,252.9286,253.0049,63.03118,59.54506,43.97244
617,62.489872,62.26901,62.51196,62.136513,61.95988,62.62241,62.688683,253.14478,252.9159,253.0049,63.196926,59.600132,43.831284
618,62.51196,62.51196,62.423607,62.026115,61.8495,62.73287,62.224842,253.10663,252.90318,253.0049,61.981956,60.54783,44.113594
619,62.688698,62.545094,62.20278,62.13652,61.915726,62.710777,62.324226,253.10663,252.9286,253.0049,62.51209,60.01891,44.287373
620,62.865437,62.578228,61.981956,62.246925,61.981956,62.688683,62.423607,253.09814,252.92014,252.99643,63.04222,59.48999,44.46115
621,62.677654,62.578228,62.12548,62.18068,61.981956,62.62241,62.52301,253.08968,252.91165,252.98795,63.26326,59.379864,44.374256
622,62.489872,62.578228,62.26901,62.114433,61.981956,62.556137,62.62241,253.08119,252.90318,252.97948,63.4843,59.269737,44.28736
623,62.158596,62.688683,62.31318,62.31318,61.49635,62.489872,62.40152,253.15749,252.9286,253.0049,63.79386,59.18165,44.005005
624,62.578228,62.489872,62.335262,61.95988,61.95988,62.335262,62.489872,253.08119,252.90318,253.0049,63.52852,59.24771,44.63497
625,62.489872,62.53405,62.31318,62.246925,61.89365,62.445694,62.335262,253.08119,252.9286,252.97948,66.739105,56.696068,45.65673
626,62.688683,62.754963,62.048195,62.20276,62.070274,62.66659,62.62241,253.13205,252.90318,253.0049,62.688683,59.137604,44.46115
627,62.335262,62.53405,62.46778,62.158596,61.981956,62.688683,62.51196,253.08119,252.90318,252.97948,63.57274,59.137604,43.744434
628,62.66659,62.40152,62.335262,62.070274,61.95988,62.53405,62.84334,253.10663,252.9286,253.0049,63.04222,59.578102,44.46115
629,62.335262,62.423607,62.489872,62.136513,61.9378,62.66659,62.60032,253.15749,252.95404,253.03033,64.08139,58.87339,44.222195
630,62.423607,62.66659,62.224842,62.092354,61.915726,62.66659,62.578228,253.18292,252.90318,253.03033,63.39587,58.433178,45.852497
631,62.62241,62.489872,62.246925,62.092354,62.18068,62.51196,62.777058,253.15749,252.95404,253.08119,63.02012,60.17306,43.766148
632,62.60032,62.51196,62.291096,62.136513,62.004036,62.578228,62.578228,253.13205,252.9286,253.08119,63.373764,59.644196,43.744434
633,62.66659,62.224842,62.158596,62.114433,61.95988,62.688683,62.777058,253.08119,252.90318,253.05576,62.865437,59.48999,43.939857
634,62.51196,62.35735,62.423607,62.136513,61.981956,62.62241,62.31318,253.20834,252.9286,253.08119,63.72752,59.159626,44.243916
635,62.40152,62.423607,62.423607,62.20276,62.026115,62.66659,62.578228,253.15749,252.95404,253.08119,63.373764,60.569878,42.72447
636,62.246925,62.688683,62.31318,62.136513,61.95988,62.578228,62.62241,253.18292,252.97948,253.08119,64.78948,59.864525,42.355778
637,62.40152,62.60032,62.35735,62.048195,62.158596,62.73287,62.578228,253.13205,253.0049,253.08119,63.57274,59.556076,44.091877
638,62.40152,62.246925,62.51196,62.136513,62.158596,62.53405,62.688683,253.13205,253.0049,253.08119,63.130623,59.48999,44.113594
639,62.246925,62.46778,62.379436,62.004036,61.95988,62.445694,62.777058,253.10663,252.95404,253.05576,63.196926,59.48999,43.939857
640,62.423607,62.556137,62.335262,61.981956,61.95988,62.754963,62.66659,253.13205,253.0049,253.10663,63.21903,59.093563,44.439426
641,62.246925,62.51196,62.578228,62.136513,61.78327,62.51196,62.489872,253.13205,253.03033,253.10663,64.08139,59.335808,43.744434
642,62.46778,62.489872,62.445694,62.158596,61.981956,62.62241,62.60032,253.13205,253.03033,253.13205,63.4843,59.401882,44.265636
643,62.35735,62.40152,62.423607,62.136513,61.871574,62.53405,62.31318,253.10663,252.97948,253.08119,63.440083,59.335808,43.744434
644,62.66659,62.40152,62.335262,62.18068,62.026115,62.62241,62.6445,253.10663,253.0049,253.08119,63.130623,59.48999,44.243916
645,62.489872,62.51196,62.335262,62.20276,61.95988,62.60032,62.578228,253.03033,253.03033,253.10663,63.39587,58.807346,44.78709
646,62.158596,62.688683,62.31318,62.114433,62.246925,62.688683,62.688683,253.05576,253.0049,253.10663,63.57274,59.159626,44.374252
647,62.51196,62.489872,62.224842,62.20276,61.915726,62.688683,62.556137,253.0049,252.95404,253.05576,63.4843,59.137604,44.352528
648,62.224842,62.335262,62.6445,62.158596,62.136513,62.66659,62.688683,253.05576,253.0049,253.10663,63.196926,60.040817,43.570755
649,62.53405,62.489872,62.26901,62.335262,61.981956,62.66659,62.335262,253.0049,252.97948,253.05576,63.373764,59.24771,44.113594
650,62.688683,62.66659,62.136513,62.092354,61.981956,62.688683,62.489872,253.03033,252.9286,253.10663,63.04222,59.137604,44.46115
651,62.73287,62.66659,61.981956,62.070274,61.981956,62.688683,62.158596,253.03033,252.9286,253.13205,63.440083,59.159626,44.243916
652,62.578228,62.489872,62.291096,62.114433,61.95988,62.73287,62.556137,253.05576,253.0049,253.10663,65.16584,57.751198,44.78709
653,62.688683,62.578228,62.136513,62.20276,62.026115,62.688683,62.60032,253.05576,252.9286,253.13205,60.922726,62.489872,41.163815
654,62.423607,62.62241,62.26901,62.20276,61.871574,62.66659,62.66659,253.05576,252.95404,253.13205,63.10852,59.578102,44.091877
655,62.578228,62.40152,62.335262,62.158596,62.070274,62.66659,62.688683,253.03033,252.87775,253.08119,65.87464,55.62001,47.92105
656,62.51196,62.46778,62.335262,62.26901,61.89365,62.40152,62.26901,253.03033,252.90318,253.05576,62.66659,59.666225,43.983288
657,62.445694,62.335262,62.335262,62.158596,62.026115,62.60032,62.688683,253.0049,252.90318,253.03033,63.373764,59.24771,43.570755
658,62.688683,62.84334,62.092354,62.26901,61.95988,62.710777,62.84334,253.03033,252.9286,253.08119,62.688683,59.842487,44.113594
659,62.677635,62.578262,62.125473,62.19172,61.992996,62.65555,62.721832,253.01761,252.9286,253.08119,61.893936,60.151062,44.113594
660,62.66659,62.31318,62.158596,62.114433,62.026115,62.60032,62.60032,253.0049,252.9286,253.08119,61.099194,60.459637,44.113594
661,62.777058,62.489872,62.158596,62.224842,61.915726,62.51196,62.246925,253.03033,252.9286,253.08119,63.4843,59.22569,44.222195
662,62.633465,62.37944,62.2911,62.224842,61.78328,62.611366,62.280052,253.03033,252.9159,253.08119,63.60591,59.192657,43.939896
663,62.489872,62.26901,62.423607,62.224842,61.650837,62.710777,62.31318,253.03033,252.90318,253.08119,63.72752,59.159626,43.657593
664,62.445694,62.53405,62.445694,62.070274,61.95988,62.90963,62.578228,253.05576,252.9286,253.10663,63.39587,59.534046,44.200474
665,62.357353,62.434654,62.511963,62.1586,61.849503,62.810204,62.489876,253.04305,252.9286,253.0939,63.36271,59.467964,44.113598
666,62.26901,62.335262,62.578228,62.246925,61.739124,62.710777,62.40152,253.03033,252.9286,253.08119,63.32955,59.401882,44.026722
667,62.489872,62.291096,62.335262,62.20276,61.915726,62.66659,62.754963,253.03033,252.9286,253.08119,63.970795,59.159626,44.265636
668,62.401527,62.368393,62.42361,62.18068,61.937805,62.62241,62.710777,253.03033,252.9286,253.08119,63.495457,59.952957,42.8772
669,62.31318,62.445694,62.51196,62.158596,61.95988,62.578228,62.66659,253.03033,252.9286,253.08119,63.02012,60.74629,41.488766
670,62.50093,62.556145,62.335278,62.26901,62.070274,62.62241,62.84334,253.05576,252.9286,253.10663,62.8544,60.294388,42.670883
671,62.688683,62.66659,62.158596,62.224846,62.048195,62.6445,62.732876,253.05576,252.9286,253.10663,62.688683,59.842487,43.852997
672,62.53405,62.66659,62.18068,62.18068,62.026115,62.66659,62.62241,253.05576,252.9286,253.10663,63.02012,59.688255,43.939857
673,62.33528,62.589275,62.357365,62.16964,62.059235,62.677635,62.743923,253.03033,252.90318,253.08119,63.06432,59.688255,43.83129
674,62.136513,62.51196,62.53405,62.158596,62.092354,62.688683,62.865437,253.04305,252.92862,253.13205,63.10852,59.688255,43.722725
675,62.335262,62.777058,62.31318,62.20276,61.981956,62.688683,62.53405,253.05576,252.95404,253.18292,66.58389,57.047665,45.70023
676,62.298454,62.68869,62.35735,62.224842,62.040836,62.688683,62.644512,253.05576,252.97946,253.14478,65.506485,57.832405,45.164112
677,62.26165,62.600327,62.401524,62.246925,62.099716,62.688683,62.754974,253.05576,253.0049,253.10663,64.42907,58.61714,44.627995
678,62.224842,62.51196,62.445694,62.26901,62.158596,62.688683,62.865437,253.04305,252.99219,253.13205,63.351658,59.401882,44.091877
679,62.20276,62.556137,62.489872,62.291096,61.8495,62.556137,62.578228,253.03033,252.97948,253.15749,63.749634,59.049526,44.395977
680,62.31319,62.53405,62.416252,62.24693,61.88629,62.5635,62.578228,253.08119,253.00491,253.18292,63.53593,59.299156,44.186035
