,group_3.0,group_3.1,group_3.2
821,253.05576,252.99219,253.08119
822,253.0049,252.97948,253.05576
823,253.01338,252.98795,253.06424
824,253.02185,252.99643,253.07271
825,253.03033,253.0049,253.08119
826,253.08119,252.95404,253.03033
827,253.10663,252.97948,252.97948
828,253.10663,252.95404,252.97948
829,253.08119,252.95404,252.95404
830,253.08119,252.97948,252.97948
831,253.10663,252.97948,253.0049
832,253.10663,253.0049,253.0049
833,253.08119,252.87775,252.97948
834,253.0049,252.95404,252.97948
835,253.05576,252.95404,253.03033
836,253.13205,253.0049,253.03033
837,253.13205,253.0049,253.03033
838,253.13205,253.0049,253.0049
839,253.13205,253.03033,253.0049
840,253.10663,252.97948,253.0049
841,253.03033,253.0049,253.03033
842,253.03033,252.9286,252.97948
843,253.03033,253.0049,253.0049
844,253.08119,252.9286,253.03033
845,253.03033,252.9286,253.0049
846,253.05576,253.03033,253.0049
847,253.05576,253.0049,253.0049
848,253.03033,252.97948,253.0049
849,252.95404,253.0049,253.03033
850,252.9286,252.90318,253.0049
851,252.95404,252.9286,253.03033
852,253.03033,252.90318,252.97948
853,253.03033,252.90318,252.97948
854,253.03033,252.90318,252.97948
855,253.05576,252.9286,253.0049
856,253.03033,252.9286,253.0049
857,253.0049,252.87775,252.95404
858,252.99219,252.89047,252.95404
859,252.97948,252.90318,252.95404
860,253.03033,252.9286,253.0049
861,253.03033,252.9159,253.0049
862,253.03033,252.90318,253.0049
863,253.03033,252.9286,253.03033
864,253.05576,252.9286,253.00491
865,253.08119,252.9286,252.97948
866,253.08119,252.90318,253.0049
867,253.08119,252.9159,252.99219
868,253.08119,252.9286,252.97948
869,253.13205,252.9286,253.0049
870,253.13205,252.9286,253.01761
871,253.13205,252.9286,253.03033
872,253.13205,252.90318,253.0049
873,253.13205,252.9159,253.01761
874,253.13205,252.9286,253.03033
875,253.18292,252.9286,253.0049
876,253.1702,252.9159,253.0049
877,253.15749,252.90318,253.0049
878,253.18292,252.95404,253.01761
879,253.20834,253.0049,253.03033
880,253.18292,252.95404,253.00491
881,253.15749,252.90318,252.97948
882,253.1702,252.95404,252.99219
883,253.18292,253.0049,253.0049
884,253.1702,252.97946,253.03033
885,253.15749,252.95404,253.05576
886,253.19563,252.99219,253.08119
887,253.23378,253.03033,253.10663
888,253.23378,253.03033,253.10663
889,253.23378,253.03033,253.10663
890,253.20834,253.01761,253.0939
891,253.18292,253.0049,253.08119
892,253.19563,253.0049,253.08119
893,253.20834,253.0049,253.08119
894,253.19139,252.99643,253.07271
895,253.17444,252.98795,253.06424
896,253.15749,252.97948,253.05576
897,253.15749,252.97948,253.03033
898,253.18292,253.03033,253.10663
899,253.20834,253.0049,253.10663
900,253.18292,253.05576,253.08119
901,253.20834,253.10663,253.08119
902,253.10663,253.08119,253.08119
903,253.23378,253.10663,253.10663
904,253.08119,253.03033,253.05576
905,253.08119,253.05576,253.13205
906,253.13205,253.10663,253.10663
907,253.10663,253.10663,253.08119
908,253.10663,253.08119,253.10663
909,253.10663,253.08119,253.10663
910,253.10663,253.05576,253.05576
911,253.13205,253.10663,253.10663
912,253.10663,253.05576,253.08119
913,253.13205,253.10663,253.13205
914,253.13205,253.08119,253.08119
915,253.10663,253.05576,253.05576
916,253.10663,253.05576,253.08119
917,253.13205,253.03033,253.10663
918,253.10663,252.97948,253.08119
919,253.10663,252.97948,253.10663
920,253.13205,253.0049,253.08119
921,253.08119,253.0049,253.08119
922,253.08119,252.97948,253.05576
923,253.13205,252.95404,253.10663
924,253.13205,252.9286,253.08119
925,253.10663,252.90318,253.05576
926,253.10663,252.90318,253.0049
927,253.10663,252.9286,253.0049
928,253.05576,252.95404,253.03033
929,253.05576,252.9286,253.03033
930,253.0049,252.87775,252.97948
931,253.05576,252.95404,253.03033
932,253.05576,252.9286,253.0049
933,253.03033,252.90318,252.97948
934,252.97948,252.9286,253.0049
935,252.95404,252.9286,253.0049
936,252.9286,252.9286,253.0049
937,252.95404,252.90318,253.0049
938,252.96677,252.9159,253.01761
939,252.97948,252.9286,253.03033
940,252.97948,252.95404,253.03033
941,252.97948,252.95404,253.03033
942,252.97948,252.95404,253.03033
943,252.97948,252.95404,253.04305
944,252.97948,252.95404,253.05576
945,252.96677,252.94131,253.01761
946,252.95404,252.9286,252.97948
947,252.95404,252.9159,252.97948
948,252.95404,252.90318,252.97948
949,252.95404,252.9159,252.99219
950,252.95404,252.9286,253.0049
951,252.96252,252.93709,253.01338
952,252.971,252.94556,253.02185
953,252.97948,252.95404,253.03033
954,252.96677,252.92862,253.03033
955,252.95404,252.90318,253.03033
956,252.95404,252.9286,253.03033
957,252.9286,252.90318,253.0049
958,253.0049,252.95404,253.05576
959,252.95404,252.9286,253.03033
960,252.97948,252.95404,253.03033
961,253.0049,252.95404,253.05576
962,252.97948,252.9286,253.0049
963,252.95404,252.9286,253.0049
964,253.03033,252.9286,253.0049
965,252.9286,252.9286,253.0049
966,252.9286,252.9286,253.0049
967,253.03033,252.9286,253.0049
968,253.03033,252.9286,253.0049
969,253.05576,252.95404,253.0049
970,253.05576,252.9286,253.0049
971,253.03033,252.95404,253.03033
972,253.05576,252.9286,253.0049
973,253.05576,252.9286,253.03033
974,253.05576,252.9286,253.0049
975,253.03033,252.90318,252.97948
976,253.13205,252.9286,253.0049
977,253.10663,252.90318,253.08119
978,253.13205,252.9286,253.10663
979,253.05576,252.9286,253.08119
980,253.03033,252.9286,253.0049
981,253.03033,252.9286,253.0049
982,253.08119,252.90318,253.08119
983,253.13205,252.9286,253.0049
984,253.13205,252.9286,253.0049
985,253.10663,252.87775,252.95404
986,253.03033,252.90318,253.0049
987,253.10663,252.9286,253.03033
988,253.10663,252.90318,252.97948
989,253.03033,252.9286,253.0049
990,253.03033,252.9286,253.03033
991,253.01761,252.9159,253.00491
992,253.0049,252.90318,252.97948
993,253.03033,252.9286,253.0049
994,253.03033,252.9286,253.0049
995,253.03033,252.9286,253.0049
996,253.08119,252.90318,252.9286
997,253.0939,252.9159,252.9286
998,253.10663,252.9286,252.9286
999,253.08119,252.95404,252.95404
1000,253.06848,252.94131,252.94131
1001,253.05576,252.9286,252.9286
1002,253.03033,252.9286,252.9286
1003,253.03033,252.9159,252.9286
1004,253.03033,252.90318,252.9286
1005,253.03033,252.90318,252.90318
1006,253.03033,252.90318,252.9159
1007,253.03033,252.90318,252.9286
1008,253.01761,252.90318,252.90317
1009,253.0049,252.90318,252.87775
1010,253.01761,252.90318,252.89047
1011,253.03033,252.90318,252.90318
1012,253.03033,252.9159,252.9159
1013,253.03033,252.9286,252.9286
1014,252.99219,252.9286,252.9159
1015,252.95404,252.9286,252.90318
1016,252.94131,252.9159,252.90318
1017,252.9286,252.90318,252.90318
1018,252.94131,252.9159,252.9159
1019,252.95404,252.9286,252.9286
1020,252.95404,252.9286,252.9286
1021,252.95404,252.9286,252.9286
1022,252.94131,252.9159,252.9159
1023,252.9286,252.90318,252.90318
1024,252.94131,252.9159,252.9159
1025,252.95404,252.9286,252.9286
1026,252.95404,252.94131,252.9159
1027,252.95404,252.95404,252.90318
1028,252.95404,252.94131,252.95404
1029,252.95404,252.9286,253.0049
1030,252.9286,252.9286,253.0049
1031,252.9286,252.95404,253.03033
1032,252.85233,252.90318,253.08119
1033,252.87775,252.90318,253.08119
1034,252.80145,253.0049,253.18292
1035,252.80145,253.0049,253.15749
1036,252.82689,253.08119,253.15749
1037,252.82689,253.10663,253.18292
1038,252.77603,253.10663,253.23378
1039,252.69974,253.13205,253.23378
1040,252.7506,253.18292,253.3355
1041,252.69974,253.13205,253.31007
1042,252.72516,253.15749,253.31007
1043,252.72516,253.23378,253.3355
1044,252.69974,253.23378,253.38637
1045,252.7506,253.25922,253.41179
1046,252.72516,253.23378,253.36093
1047,252.72516,253.23378,253.38637
1048,252.72516,253.23378,253.38637
1049,252.69974,253.23378,253.38637
1050,252.69974,253.20834,253.38637
1051,252.72516,253.23378,253.38637
1052,252.80145,253.31007,253.41179
1053,252.80145,253.23378,253.38637
1054,252.82689,253.3355,253.46265
1055,252.77603,253.31007,253.46265
1056,252.77603,253.31007,253.46265
1057,252.77603,253.31007,253.46265
1058,252.77603,253.28464,253.46265
1059,252.78874,253.31006,253.4245
1060,252.80145,253.3355,253.38637
1061,252.80145,253.31007,253.41179
1062,252.81418,253.31007,253.39908
1063,252.82689,253.31007,253.38637
1064,252.87775,253.31007,253.41179
1065,252.86504,253.29736,253.39908
1066,252.85233,253.28464,253.38637
1067,252.90318,253.29736,253.39908
1068,252.95404,253.31007,253.41179
1069,252.94131,253.31007,253.39908
1070,252.9286,253.31007,253.38637
1071,252.94131,253.31007,253.39908
1072,252.95404,253.31007,253.41179
1073,252.95404,253.31007,253.40543
1074,252.95404,253.31007,253.39908
1075,252.95404,253.31007,253.39273
1076,252.95404,253.31007,253.38637
1077,252.99219,253.31007,253.38637
1078,253.03033,253.31007,253.38637
1079,253.03033,253.31007,253.38637
1080,253.03033,253.31007,253.38637
1081,253.03033,253.28464,253.38637
1082,253.03033,253.25922,253.38637
1083,253.02185,253.26768,253.37788
1084,253.01338,253.27617,253.36942
1085,253.0049,253.28464,253.36093
1086,253.03033,253.25922,253.41179
1087,253.13205,253.25922,253.41179
1088,253.10663,253.23378,253.41179
1089,253.10663,253.23378,253.41179
1090,253.10663,253.23378,253.38637
1091,253.10663,253.25922,253.41179
1092,253.10663,253.25922,253.41179
1093,253.13205,253.23378,253.43723
1094,253.10663,253.25922,253.41179
1095,253.15749,253.25922,253.41179
1096,253.15749,253.20834,253.41179
1097,253.18292,253.23378,253.41179
1098,253.18292,253.23378,253.36093
1099,253.13205,253.25922,253.31007
1100,253.13205,253.28464,253.3355
1101,253.10663,253.23378,253.3355
1102,253.15749,253.23378,253.28464
1103,253.18292,253.23378,253.31007
1104,253.18292,253.23378,253.31007
1105,253.15749,253.20834,253.28464
1106,253.18292,253.25922,253.3355
1107,253.15749,253.20834,253.23378
1108,253.13205,253.23378,253.25922
1109,253.15749,253.25922,253.25922
1110,253.13205,253.15749,253.25922
1111,253.10663,253.15749,253.23378
1112,253.10663,253.15749,253.23378
1113,253.10663,253.13205,253.23378
1114,253.10663,253.18292,253.23378
1115,253.10663,253.15749,253.25922
1116,253.10663,253.13205,253.13205
1117,253.13205,253.15749,253.18292
1118,253.13205,253.10663,253.18292
1119,253.10663,253.08119,253.15749
1120,253.05576,253.05576,253.10663
1121,253.10663,253.05576,253.15749
1122,253.10663,253.05576,253.15749
1123,253.10663,253.05576,253.15749
1124,253.10663,253.05576,253.15749
1125,253.10663,253.05576,253.1702
1126,253.10663,253.05576,253.18292
1127,253.10663,253.05576,253.13205
1128,253.10663,253.06848,253.14478
1129,253.10663,253.08119,253.15749
1130,253.13205,253.10663,253.18292
1131,253.11934,253.06848,253.1702
1132,253.10663,253.03033,253.15749
1133,253.03033,252.97948,253.15749
1134,253.03033,252.97948,253.11934
1135,253.03033,252.97948,253.08119
1136,253.13205,253.03033,253.10663
1137,253.0939,253.01761,253.10663
1138,253.05576,253.0049,253.10663
1139,253.03033,253.0049,253.08119
1140,253.04305,253.01761,253.08119
1141,253.05576,253.03033,253.08119
1142,253.04305,253.00491,253.08119
1143,253.03033,252.97948,253.08119
1144,253.01761,252.96677,253.06848
1145,253.0049,252.95404,253.05576
1146,253.01761,252.94131,253.06848
1147,253.03033,252.9286,253.08119
1148,253.01761,252.94131,253.08119
1149,253.0049,252.95404,253.08119
1150,253.01761,252.94131,253.0939
1151,253.03033,252.9286,253.10663
1152,253.03033,252.9286,253.0939
1153,253.03033,252.9286,253.08119
1154,253.04305,252.9286,253.0939
1155,253.05576,252.9286,253.10663
1156,253.04305,252.9159,253.08119
1157,253.03033,252.90318,253.05576
1158,253.06424,252.91165,253.07271
1159,253.09814,252.92014,253.08968
1160,253.13205,252.9286,253.10663
1161,253.10663,252.90318,253.08119
1162,253.06848,252.90318,253.08119
1163,253.03033,252.90318,253.08119
1164,253.10663,252.9286,253.08119
1165,253.03033,252.90318,253.03033
1166,253.03033,252.90318,253.08119
1167,253.05576,252.9286,253.05576
1168,253.03033,252.9286,253.03033
1169,253.05576,252.9286,253.03033
1170,253.0049,252.9286,252.97948
1171,253.05576,252.95404,253.03033
1172,253.03033,252.9286,253.0049
1173,253.03033,252.9286,253.03033
1174,253.03033,252.95404,253.0049
1175,253.05576,252.9286,253.03033
1176,253.03033,252.9286,252.97948
1177,253.03033,252.90318,253.0049
1178,253.05576,252.9286,253.03033
1179,253.05576,252.9286,253.03033
1180,253.03033,252.9286,253.03033
1181,253.03033,252.90318,252.97948
1182,253.05576,252.9286,253.03033
1183,253.08119,252.95404,253.03033
1184,253.0049,252.90318,252.97948
1185,253.05576,252.9286,253.0049
1186,252.97948,252.90318,252.95404
1187,253.05576,252.97948,253.03033
1188,253.03033,252.95404,252.97948
1189,253.03033,252.97948,253.0049
1190,253.05576,253.03033,253.03033
1191,253.03033,253.0049,253.0049
1192,253.10663,253.08119,252.97948
1193,253.13205,253.10663,253.10663
1194,253.13205,253.10663,253.10663
1195,253.10663,253.08119,253.10663
1196,253.18292,253.08119,253.08119
1197,253.18292,253.05576,253.05576
1198,253.18292,253.08119,253.05576
1199,253.18292,253.13205,253.08119
1200,253.19563,253.10663,253.0939
1201,253.20834,253.08119,253.10663
1202,253.18292,253.08119,253.08119
1203,253.18292,253.11934,253.08119
1204,253.18292,253.15749,253.08119
1205,253.20834,253.15749,253.08119
1206,253.22107,253.18292,253.13205
1207,253.23378,253.20834,253.18292
1208,253.20834,253.18292,253.18292
1209,253.19563,253.18292,253.1702
1210,253.18292,253.18292,253.15749
1211,253.15749,253.13205,253.13205
1212,253.18292,253.10663,253.13205
1213,253.20834,253.08119,253.13205
1214,253.25922,253.10663,253.18292
1215,253.22107,253.11934,253.1702
1216,253.18292,253.13205,253.15749
1217,253.18292,253.15749,253.15749
1218,253.18292,253.11934,253.15749
1219,253.18292,253.08119,253.15749
1220,253.18292,253.0939,253.15749
1221,253.18292,253.10663,253.15749
1222,253.19563,253.10663,253.15749
1223,253.20834,253.10663,253.15749
1224,253.19563,253.11934,253.14478
1225,253.18292,253.13205,253.13205
1226,253.18292,253.13205,253.13205
1227,253.18292,253.13205,253.13205
1228,253.19563,253.14478,253.14478
1229,253.20834,253.15749,253.15749
1230,253.19563,253.14478,253.15749
1231,253.18292,253.13205,253.15749
1232,253.18292,253.13205,253.12358
1233,253.18292,253.13205,253.08966
1234,253.18292,253.13205,253.05576
1235,253.20834,253.08119,253.10663
1236,253.18292,253.05576,253.08119
1237,253.20834,253.08119,253.08119
1238,253.20834,253.10663,253.10663
1239,253.18292,253.08119,253.05576
1240,253.20834,253.08119,253.05576
1241,253.18292,252.95404,252.97948
1242,253.15749,252.97948,252.97948
1243,253.08119,252.97948,252.95404
1244,253.13205,252.9286,253.0049
1245,253.10663,252.9286,253.0049
1246,253.13205,252.95404,252.95404
1247,253.10663,252.9286,252.90318
1248,253.13205,252.9286,252.9286
1249,253.08119,252.9286,252.90318
1250,253.05576,252.9286,252.9286
1251,253.03033,252.9286,252.90318
1252,253.05576,252.9286,252.9286
1253,253.03033,252.9286,252.9286
1254,253.0049,252.87775,252.90318
1255,253.03033,252.90318,253.0049
1256,253.05576,252.9286,253.03033
1257,253.04305,252.9286,253.03033
1258,253.03033,252.9286,253.03033
1259,253.03033,252.90318,253.0049
1260,253.01761,252.89047,252.99219
1261,253.0049,252.87775,252.97948
1262,253.05576,252.9286,253.0049
1263,253.04305,252.9286,252.99219
1264,253.03033,252.9286,252.97948
1265,253.05576,252.95404,253.0049
1266,253.04305,252.92862,253.0049
1267,253.03033,252.90318,253.0049
1268,253.05576,252.9286,253.03033
1269,253.05576,252.9286,253.03033
1270,253.05576,252.9286,253.03033
1271,253.05576,252.9286,253.03033
1272,253.04305,252.94131,253.03033
1273,253.03033,252.95404,253.03033
1274,253.01761,252.92862,253.00491
1275,253.0049,252.90318,252.97948
1276,253.01761,252.9159,252.97948
1277,253.03033,252.9286,252.97948
1278,253.04305,252.9286,253.00491
1279,253.05576,252.9286,253.03033
1280,253.04305,252.9286,253.01761
1281,253.03033,252.9286,253.0049
1282,253.03033,252.9159,253.0049
1283,253.03033,252.90318,253.0049
1284,253.03033,252.9159,253.0049
1285,253.03033,252.9286,253.0049
1286,253.01761,252.9159,252.99219
1287,253.0049,252.90318,252.97948
1288,252.99219,252.89047,252.96677
1289,252.97948,252.87775,252.95404
1290,253.01761,252.90317,252.99219
1291,253.05576,252.9286,253.03033
1292,253.03033,252.9286,253.00491
1293,253.0049,252.9286,252.97948
1294,253.0049,252.9159,252.99219
1295,253.0049,252.90318,253.0049
1296,253.0049,252.9286,252.97948
1297,253.0049,252.90318,252.97948
1298,253.03033,252.9286,252.97948
1299,253.0049,252.87775,253.03033
1300,253.03033,252.90318,253.0049
1301,253.05576,252.9286,253.03033
1302,253.05576,252.95404,253.13205
1303,253.0049,252.87775,252.97948
1304,253.03033,252.90318,253.03033
1305,253.0049,252.87775,252.97948
1306,253.03033,252.9286,253.0049
1307,253.03033,252.9286,253.0049
1308,253.05576,252.95404,253.03033
1309,253.03033,252.90318,253.0049
1310,253.10663,252.9286,253.0049
1311,253.03033,252.90318,253.0049
1312,253.10663,252.90318,252.97948
1313,253.10663,252.90318,253.0049
1314,253.10663,252.9286,253.0049
1315,253.05576,252.87775,252.97948
1316,253.0049,252.90318,252.97948
1317,253.10663,252.90318,253.0049
1318,253.05576,252.95404,253.03033
1319,253.0049,252.90318,253.0049
1320,253.03033,252.97948,253.0049
1321,253.08119,252.90318,253.08119
1322,253.10663,253.03033,253.08119
1323,253.10663,253.0049,253.10663
1324,253.10663,253.0049,253.10663
1325,253.10663,252.97948,253.08119
1326,253.10663,252.97948,253.08119
1327,253.08119,253.0049,253.03033
1328,253.08119,253.08119,253.05576
1329,253.15749,253.05576,253.10663
1330,253.11934,253.05576,253.08119
1331,253.08119,253.05576,253.05576
1332,253.08119,252.97948,253.08119
1333,253.0939,253.00491,253.0939
1334,253.10663,253.03033,253.10663
1335,253.10663,253.05576,253.08119
1336,253.10663,253.05576,253.0939
1337,253.10663,253.05576,253.10663
1338,253.10663,253.08119,253.08119
1339,253.1151,253.08119,253.08968
1340,253.12358,253.08119,253.09814
1341,253.13205,253.08119,253.10663
1342,253.11934,253.05576,253.0939
1343,253.10663,253.03033,253.08119
1344,253.10663,253.03033,253.03033
1345,253.10663,253.04305,253.04305
1346,253.10663,253.05576,253.05576
1347,253.10663,253.06848,253.08119
1348,253.10663,253.08119,253.10663
1349,253.11934,253.08119,253.10663
1350,253.13205,253.08119,253.10663
1351,253.13205,253.08119,253.0939
1352,253.13205,253.08119,253.08119
1353,253.13205,253.0939,253.0939
1354,253.13205,253.10663,253.10663
1355,253.13205,253.05576,253.10663
1356,253.13205,253.0049,253.10663
1357,253.11934,253.0049,253.08119
1358,253.10663,253.0049,253.05576
1359,253.11934,253.01761,253.08119
1360,253.13205,253.03033,253.10663
1361,253.11934,253.03033,253.0939
1362,253.10663,253.03033,253.08119
1363,253.1151,253.02185,253.08968
1364,253.12358,253.01338,253.09814
1365,253.13205,253.0049,253.10663
1366,253.13205,253.03033,253.10663
1367,253.03033,252.97948,253.08119
1368,253.05576,253.0049,253.08119
1369,253.03033,253.0049,253.10663
1370,253.03033,253.0049,253.08119
1371,253.03033,252.97948,253.05576
1372,253.0049,252.97948,253.03033
1373,253.05576,253.0049,253.10663
1374,253.0049,252.95404,253.05576
1375,253.03033,253.0049,253.08119
1376,253.10663,253.0049,253.10663
1377,253.10663,253.0049,253.08119
1378,253.08119,252.97948,253.03033
1379,253.10663,253.0049,253.05576
1380,253.08119,252.97948,253.05576
1381,253.18292,253.0049,253.08119
1382,253.20834,253.03033,253.10663
1383,253.15749,252.97948,253.08119
1384,253.20834,253.05576,253.10663
1385,253.18292,253.0049,253.05576
1386,253.20834,253.03033,253.08119
1387,253.20834,253.0049,253.08119
1388,253.19563,252.99219,253.08119
1389,253.18292,252.97948,253.08119
1390,253.18292,253.0049,253.08119
1391,253.14478,252.99219,253.06848
1392,253.10663,252.97948,253.05576
1393,253.15749,252.97948,253.05576
1394,253.14478,253.00491,253.08119
1395,253.13205,253.03033,253.10663
1396,253.08119,252.97948,253.05576
1397,253.0939,252.99219,253.06848
1398,253.10663,253.0049,253.08119
1399,253.13205,253.0049,253.10663
1400,253.13205,253.01761,253.10663
1401,253.13205,253.03033,253.10663
1402,253.10663,252.97948,253.05576
1403,253.10663,252.97948,253.06848
1404,253.10663,252.97948,253.08119
1405,253.10663,252.97948,253.08119
1406,253.11934,252.99219,253.08119
1407,253.13205,253.0049,253.08119
1408,253.10663,253.0049,253.10663
1409,253.13205,252.97948,253.10663
1410,253.10663,252.9286,253.10663
1411,253.10663,252.90318,253.05576
1412,253.10663,252.90318,253.08119
1413,253.08119,252.9286,253.08119
1414,253.10663,252.90318,253.08119
1415,253.08119,252.90318,253.05576
1416,253.10663,252.9286,253.05576
1417,253.13205,252.95404,253.10663
1418,252.97948,252.90318,253.05576
1419,253.03033,252.95404,253.08119
1420,253.0049,252.87775,252.95404
1421,253.03033,252.9286,252.97948
1422,253.05576,252.95404,253.03033
1423,253.05576,252.95404,253.0049
1424,253.0049,252.90318,252.97948
1425,252.97948,252.90318,252.95404
1426,253.03033,252.9286,253.03033
1427,253.0049,252.90318,253.0049
1428,253.03033,252.9286,253.03033
1429,253.0049,252.9286,252.97948
1430,253.03033,252.90318,253.0049
1431,253.03033,252.9286,252.97948
1432,253.03033,252.9286,253.0049
1433,253.03033,252.9286,253.0049
1434,253.0049,252.87775,252.97948
1435,253.0049,252.9286,253.0049
1436,253.03033,252.9286,253.03033
1437,253.0049,252.87775,253.0049
1438,253.03033,252.9286,253.0049
1439,253.04305,252.95404,253.01761
1440,253.05576,252.97948,253.03033
1441,253.03033,252.9286,253.0049
1442,253.03033,252.9286,252.99219
1443,253.03033,252.9286,252.97948
1444,253.0049,252.87775,252.97948
1445,252.99219,252.89047,252.97948
1446,252.97948,252.90318,252.97948
1447,253.03033,252.9286,252.97948
1448,253.06848,252.9286,252.99219
1449,253.10663,252.9286,253.0049
1450,253.08119,252.90318,253.08119
1451,253.0939,252.9159,253.03033
1452,253.10663,252.9286,252.97948
1453,253.15749,252.87775,252.97948
1454,253.13205,252.89047,253.00491
1455,253.10663,252.90318,253.03033
1456,253.13205,252.92862,253.04305
1457,253.15749,252.95404,253.05576
1458,253.15749,252.96677,253.05576
1459,253.15749,252.97948,253.05576
1460,253.1702,252.99219,253.06848
1461,253.18292,253.0049,253.08119
1462,253.18292,253.0049,253.08119
1463,253.18292,253.0049,253.08119
1464,253.18292,253.0049,253.08119
1465,253.18292,253.0049,253.08119
1466,253.19563,253.01761,253.0939
1467,253.20834,253.03033,253.10663
1468,253.19563,253.00491,253.08119
1469,253.18292,252.97948,253.05576
1470,253.18292,252.97948,253.05576
1471,253.18292,252.97948,253.05576
1472,253.18292,252.97948,253.05576
1473,253.18292,252.97948,253.05576
1474,253.17444,252.971,253.04729
1475,253.16597,252.96252,253.0388
1476,253.15749,252.95404,253.03033
1477,253.14478,252.95404,253.04305
1478,253.13205,252.95404,253.05576
1479,253.15749,253.0049,253.05576
1480,253.18292,252.97948,253.08119
1481,253.13205,252.95404,253.03033
1482,253.23378,253.03033,253.13205
1483,253.18292,253.0049,253.08119
1484,253.20834,253.0049,253.10663
1485,253.18292,253.0049,253.08119
1486,253.15749,252.97948,253.05576
1487,253.20834,253.0049,253.10663
1488,253.20834,253.0049,253.10663
1489,253.20834,253.0049,253.10663
1490,253.18292,253.0049,253.10663
1491,253.15749,252.97948,253.05576
1492,253.23378,253.03033,253.10663
1493,253.15749,253.03033,253.05576
1494,253.08119,252.95404,253.05576
1495,253.10663,252.97948,253.08119
1496,253.08119,252.97948,253.05576
1497,253.13205,253.03033,253.10663
1498,253.08119,252.95404,253.05576
1499,253.05576,252.95404,252.97948
1500,253.10663,252.9286,253.03033
1501,253.08119,252.9286,253.0049
1502,253.08119,252.90318,252.97948
1503,253.10663,252.90318,253.0049
1504,253.13205,252.9286,253.03033
1505,253.0049,252.87775,252.90318
1506,253.03033,252.9286,252.9286
1507,253.0049,252.9286,252.90318
1508,253.0049,252.87775,252.90318
1509,253.03033,252.90318,252.90318
1510,252.97948,252.9286,252.95404
1511,252.9286,252.90318,252.90318
1512,252.95404,252.9286,252.9286
1513,252.95404,252.90318,252.90318
1514,252.95404,252.90318,252.90318
1515,252.95404,252.9159,252.90318
1516,252.95404,252.9286,252.90318
1517,252.95404,252.87775,252.9286
1518,252.97946,252.90317,252.94131
1519,253.0049,252.9286,252.95404
1520,252.95404,252.90318,252.9286
1521,252.95404,252.9159,252.9286
1522,252.95404,252.9286,252.9286
1523,252.95404,252.9159,252.9159
1524,252.95404,252.90318,252.90318
1525,252.96677,252.87775,252.92862
1526,252.97948,252.85233,252.95404
1527,252.97948,252.87775,252.94131
1528,252.97948,252.90318,252.9286
1529,252.97948,252.86504,252.9286
1530,252.97948,252.82689,252.9286
1531,252.96677,252.8396,252.9286
1532,252.95404,252.85233,252.9286
1533,252.96677,252.85233,252.9286
1534,252.97948,252.85233,252.9286
1535,252.96677,252.85233,252.94131
1536,252.95404,252.85233,252.95404
1537,252.97948,252.8608,252.94556
1538,253.0049,252.86928,252.93709
1539,253.03033,252.87775,252.9286
1540,253.03033,252.85233,252.9286
1541,253.03033,252.85233,252.9286
1542,253.03033,252.85233,252.9286
1543,253.03033,252.82689,252.95404
1544,253.05576,252.87775,252.9286
1545,253.03033,252.87775,252.9286
1546,253.03033,252.85233,252.9286
1547,253.03033,252.85233,252.9286
1548,253.08119,252.87775,252.97948
1549,253.03033,252.87775,252.9286
1550,253.08119,252.9286,252.95404
1551,253.0049,252.9286,252.9286
1552,253.03033,252.9286,252.9286
1553,253.03033,252.95404,252.9286
1554,253.03033,252.9286,252.95404
1555,253.03033,252.95404,252.9286
1556,253.03033,252.90318,252.9286
1557,253.05576,252.95404,252.97948
1558,253.03033,252.90318,252.90318
1559,253.0049,252.90318,252.9286
1560,253.08119,252.95404,253.03033
1561,253.03033,252.9286,252.97948
1562,253.13205,252.9286,253.03033
1563,253.10663,252.90318,253.0049
1564,253.13205,252.9286,253.0049
1565,253.10663,252.90318,253.0049
1566,253.10663,252.9286,253.0049
1567,253.20834,253.03033,253.08119
1568,253.20834,253.03033,253.10663
1569,253.18292,253.0049,253.08119
1570,253.18292,253.0049,253.05576
1571,253.20834,253.0049,253.10663
1572,253.20834,253.08119,253.10663
1573,253.23378,253.10663,253.10663
1574,253.20834,253.10663,253.10663
1575,253.18292,253.05576,253.05576
1576,253.20834,253.08119,253.08119
1577,253.19563,253.08119,253.08119
1578,253.18292,253.08119,253.08119
1579,253.23378,253.10663,253.10663
1580,253.20834,253.10663,253.10663
1581,253.18292,253.10663,253.10663
1582,253.15749,253.05576,253.05576
1583,253.13205,253.08119,253.06848
1584,253.10663,253.10663,253.08119
1585,253.13205,253.10663,253.10663
1586,253.11934,253.05576,253.0939
1587,253.10663,253.0049,253.08119
1588,253.13205,253.03033,253.10663
1589,253.10663,253.01761,253.08119
1590,253.08119,253.0049,253.05576
1591,253.13205,253.0049,253.08119
1592,253.11934,252.99219,253.0939
1593,253.10663,252.97948,253.10663
1594,253.10663,252.99219,253.05576
1595,253.10663,253.0049,253.0049
1596,253.11934,253.01761,253.01761
1597,253.13205,253.03033,253.03033
1598,253.10663,252.97946,253.01761
1599,253.08119,252.9286,253.0049
1600,253.10663,252.9286,253.0049
1601,253.13205,252.9286,253.0049
1602,253.10663,252.94131,253.03033
1603,253.08119,252.95404,253.05576
1604,253.05576,252.92862,253.03033
1605,253.03033,252.90318,253.0049
1606,253.03033,252.9159,253.0049
