,group_2.0,group_2.1,group_2.2,group_2.3
1254,62.379436,61.981956,62.66659,62.688683
1255,62.070274,61.981956,62.688683,62.423607
1256,62.20276,61.95988,62.688683,62.578228
1257,62.18068,61.937805,62.677635,62.511963
1258,62.158596,61.915726,62.66659,62.445694
1259,62.048195,61.78327,62.688683,62.26901
1260,62.13652,61.871574,62.677635,62.545128
1261,62.224842,61.95988,62.66659,62.821247
1262,62.114433,61.89365,62.489872,62.423607
1263,62.136513,61.926765,62.58928,62.633476
1264,62.158596,61.95988,62.688683,62.84334
1265,62.158596,61.981956,62.62241,62.53405
1266,62.19172,61.970917,62.62241,62.743935
1267,62.224842,61.95988,62.62241,62.953823
1268,62.224842,61.9378,62.66659,62.578228
1269,62.224842,61.94884,62.677635,62.710785
1270,62.224842,61.95988,62.688683,62.84334
1271,62.19172,61.915726,62.710777,62.666607
1272,62.158596,61.871574,62.73287,62.489872
1273,62.136513,62.004036,62.777058,62.578228
1274,62.084995,61.996677,62.7476,62.49724
1275,62.033474,61.989315,62.71814,62.416252
1276,61.981956,61.981956,62.688683,62.335262
1277,62.092354,61.95988,62.688683,62.66659
1278,62.129154,61.96724,62.69605,62.615047
1279,62.16596,61.974598,62.70341,62.563503
1280,62.20276,61.981956,62.710777,62.51196
1281,62.158596,61.981956,62.688683,62.60032
1282,62.173317,61.974598,62.651863,62.60032
1283,62.188038,61.96724,62.615047,62.60032
1284,62.20276,61.95988,62.578228,62.60032
1285,62.169636,61.95988,62.545094,62.545097
1286,62.136513,61.95988,62.51196,62.489872
1287,62.125473,61.926765,62.60032,62.500916
1288,62.114433,61.89365,62.688683,62.51196
1289,62.125473,61.937805,62.66659,62.556137
1290,62.136513,61.981956,62.6445,62.60032
1291,62.103394,62.1034,62.74392,62.82127
1292,62.070274,62.224842,62.84334,63.04222
1293,62.114433,62.1034,62.754967,62.79918
1294,62.158596,61.981956,62.66659,62.556137
1295,62.158596,62.224842,62.53405,62.90963
1296,62.070274,61.981956,62.710777,62.556137
1297,62.20276,61.981956,62.754963,62.688683
1298,61.981956,61.981956,62.688683,62.158596
1299,62.246925,61.805347,62.66659,62.688683
1300,62.092354,61.78327,62.578228,62.489872
1301,62.158596,61.95988,62.66659,62.754963
1302,62.31318,61.871574,62.556137,62.489872
1303,62.158596,61.981956,62.60032,62.35735
1304,62.092354,61.981956,62.6445,62.489872
1305,62.026115,61.95988,62.688683,62.335262
1306,62.31318,61.95988,62.51196,62.777058
1307,62.20276,61.981956,62.578228,62.556137
1308,62.20276,61.95988,62.578228,62.66659
1309,62.136513,61.95988,62.66659,62.578228
1310,62.291096,62.048195,62.66659,62.84334
1311,62.070274,61.981956,62.688683,62.35735
1312,62.158596,62.026115,62.66659,62.62241
1313,61.981956,62.026115,62.865437,62.335262
1314,62.158596,61.95988,62.688683,62.445694
1315,62.158596,61.871574,62.60032,62.40152
1316,62.070274,61.95988,62.754963,62.66659
1317,62.136513,61.95988,62.66659,62.66659
1318,62.246925,61.871574,62.777058,62.6445
1319,62.158596,62.026115,62.66659,62.66659
1320,62.20276,61.95988,62.53405,62.84334
1321,62.092354,61.981956,62.578228,62.40152
1322,62.20276,61.981956,62.688683,62.60032
1323,62.246925,61.8495,62.84334,62.46778
1324,62.246925,62.048195,62.66659,62.754963
1325,62.158596,61.981956,62.62241,62.51196
1326,62.158596,62.070274,62.66659,62.777058
1327,62.18068,61.981956,62.66659,62.6445
1328,62.158596,61.981956,62.66659,62.60032
1329,62.246925,62.092354,62.66659,62.754963
1330,62.14756,62.037155,62.677635,62.500946
1331,62.048195,61.981956,62.688683,62.246925
1332,62.158596,61.981956,62.84334,62.51196
1333,62.19172,62.004036,62.754967,62.545094
1334,62.224842,62.026115,62.66659,62.578228
1335,62.423607,62.20276,62.754963,62.90963
1336,62.335266,62.092358,62.710777,62.732883
1337,62.246925,61.981956,62.66659,62.556137
1338,62.136513,61.981956,62.335262,62.335262
1339,62.19172,62.048195,62.55616,62.60035
1340,62.246925,62.114433,62.777058,62.865437
1341,62.070274,61.981956,62.777058,62.51196
1342,62.14756,61.970917,62.655556,62.500916
1343,62.224842,61.95988,62.53405,62.489872
1344,62.224842,62.015076,62.53405,62.57823
1345,62.224842,62.070274,62.53405,62.66659
1346,62.048195,62.379436,62.865437,62.777058
1347,62.10708,62.239586,62.821247,62.71078
1348,62.16596,62.09973,62.777058,62.644505
1349,62.224842,61.95988,62.73287,62.578228
1350,62.246925,61.981956,62.6445,62.66659
1351,62.239563,61.981956,62.54142,62.56351
1352,62.232204,61.981956,62.438343,62.46043
1353,62.224842,61.981956,62.335262,62.35735
1354,62.158596,61.95988,62.754963,62.46778
1355,62.210125,61.95988,62.725506,62.5856
1356,62.26165,61.95988,62.69605,62.703426
1357,62.31318,61.95988,62.66659,62.821247
1358,62.202766,61.882614,62.611366,62.523045
1359,62.092354,61.805347,62.556137,62.224842
1360,62.136517,61.893654,62.666595,62.456764
1361,62.18068,61.981956,62.777058,62.688683
1362,62.257973,61.80536,62.76601,62.412598
1363,62.335262,61.628765,62.754963,62.136513
1364,62.202766,61.849518,62.721825,62.324234
1365,62.070274,62.070274,62.688683,62.51196
1366,62.158596,61.981956,62.66659,62.688683
1367,62.092354,61.981956,62.73287,62.20276
1368,62.20276,61.981956,62.66659,62.66659
1369,62.114433,61.981956,62.60032,62.40152
1370,62.18068,62.048195,62.62241,62.66659
1371,62.136513,61.95988,62.578228,62.578228
1372,62.26901,62.136513,62.578228,62.777058
1373,62.070274,61.827423,62.66659,62.423607
1374,62.158596,62.18068,62.53405,62.821247
1375,62.136513,61.981956,62.578228,62.445694
1376,62.158596,61.981956,62.688683,62.60032
1377,62.158596,61.95988,62.556137,62.578228
1378,62.224842,61.67291,62.688683,62.35735
1379,62.224842,62.004036,62.66659,62.688683
1380,62.158596,61.95988,62.66659,62.66659
1381,62.048195,61.981956,62.578228,62.379436
1382,62.18068,61.981956,62.688683,62.62241
1383,62.136513,61.805347,62.423607,62.46778
1384,62.158596,61.981956,62.66659,62.865437
1385,62.136513,61.89365,62.46778,62.40152
1386,62.18068,62.18068,62.60032,62.799152
1387,62.224842,61.89365,62.60032,62.578228
1388,62.19172,61.937805,62.633453,62.58927
1389,62.158596,61.981956,62.66659,62.60032
1390,62.20276,61.981956,62.556137,62.578228
1391,62.092358,62.015076,62.62241,62.46779
1392,61.981956,62.048195,62.688683,62.35735
1393,62.224842,61.95988,62.754963,62.777058
1394,62.19172,61.926765,62.799152,62.64451
1395,62.158596,61.89365,62.84334,62.51196
1396,62.158596,62.004036,62.66659,62.688683
1397,62.158596,61.992996,62.66659,62.62241
1398,62.158596,61.981956,62.66659,62.556137
1399,62.136513,61.95988,62.578228,62.6445
1400,62.169636,61.981956,62.633453,62.65555
1401,62.20276,62.004036,62.688683,62.66659
1402,62.291096,61.981956,62.66659,62.62241
1403,62.224846,61.926765,62.65555,62.545097
1404,62.158596,61.871574,62.6445,62.46778
1405,62.103394,61.8495,62.611366,62.43465
1406,62.048195,61.827423,62.578228,62.40152
1407,62.18068,61.981956,62.66659,62.62241
1408,62.136513,61.871574,62.688683,62.66659
1409,62.18068,61.981956,62.62241,62.62241
1410,62.114433,61.981956,62.60032,62.60032
1411,62.246925,61.78327,62.66659,62.489872
1412,62.004036,61.95988,62.60032,62.335262
1413,62.114433,62.026115,62.688683,62.51196
1414,62.158596,62.070274,62.578228,62.46778
1415,62.092354,62.114433,62.60032,62.423607
1416,62.092354,61.95988,62.688683,62.31318
1417,62.246925,62.092354,62.6445,62.777058
1418,62.004036,61.805347,62.688683,62.136513
1419,62.136513,62.136513,62.53405,62.489872
1420,62.136513,61.981956,62.66659,62.51196
1421,62.004036,61.981956,62.6445,62.35735
1422,61.981956,62.246925,62.688683,62.379436
1423,62.158596,61.95988,62.66659,62.66659
1424,62.158596,61.981956,62.66659,62.578228
1425,62.092354,61.981956,62.66659,62.158596
1426,62.224842,62.18068,62.60032,62.99802
1427,61.981956,61.95988,62.53405,62.489872
1428,62.246925,61.981956,62.688683,62.335262
1429,62.070274,61.981956,62.66659,62.51196
1430,62.20276,61.78327,62.578228,62.578228
1431,62.136513,61.9378,62.53405,62.31318
1432,62.246925,62.026115,62.688683,62.688683
1433,62.158596,61.981956,62.66659,62.51196
1434,62.136513,61.981956,62.578228,62.578228
1435,62.335262,62.158596,62.688683,62.865437
1436,62.092354,62.246925,62.578228,62.777058
1437,62.070274,62.026115,62.688683,62.60032
1438,62.070274,61.805347,62.66659,62.578228
1439,62.114433,61.882614,62.677635,62.633453
1440,62.158596,61.95988,62.688683,62.688683
1441,62.048195,62.026115,62.688683,62.60032
1442,62.092354,62.158607,62.6445,62.721832
1443,62.136513,62.291096,62.60032,62.84334
1444,62.224842,61.9378,62.445694,62.73287
1445,62.235886,61.959877,62.56719,62.710777
1446,62.246925,61.981956,62.688683,62.688683
1447,62.158596,61.981956,62.556137,62.66659
1448,62.158596,61.992996,62.545094,62.677635
1449,62.158596,62.004036,62.53405,62.688683
1450,62.158596,61.91573,62.511963,62.5451
1451,62.158596,61.827423,62.489872,62.40152
1452,62.158596,61.9378,62.688683,62.489872
1453,62.158596,61.94884,62.677635,62.57823
1454,62.158596,61.95988,62.66659,62.66659
1455,62.158596,62.048195,62.688683,62.578228
1456,62.121796,61.967247,62.629776,62.48988
1457,62.084995,61.886295,62.570866,62.401527
1458,62.048195,61.805347,62.51196,62.31318
1459,62.136513,61.95988,62.688683,62.66659
1460,62.158596,61.95988,62.673954,62.63714
1461,62.180676,61.95988,62.65923,62.60768
1462,62.20276,61.95988,62.6445,62.578228
1463,62.335262,61.739124,62.66659,62.578228
1464,62.291096,61.83479,62.66659,62.615047
1465,62.246925,61.93045,62.66659,62.651863
1466,62.20276,62.026115,62.66659,62.688683
1467,62.158596,61.95988,62.6445,62.578228
1468,62.18068,61.95988,62.60032,62.60768
1469,62.20276,61.95988,62.55614,62.63714
1470,62.224842,61.95988,62.51196,62.66659
1471,62.16964,61.981956,62.60032,62.589275
1472,62.114433,62.004036,62.688683,62.51196
1473,62.081314,61.992996,62.732872,62.51196
1474,62.048195,61.981956,62.777058,62.51196
1475,62.103394,62.015076,62.732872,62.589275
1476,62.158596,62.048195,62.688683,62.66659
1477,62.18068,62.004036,62.65555,62.732872
1478,62.20276,61.95988,62.62241,62.799152
1479,62.158596,61.805347,62.688683,62.335262
1480,62.224842,61.915726,62.688683,62.578228
1481,62.048195,61.981956,62.578228,62.224842
1482,62.224842,62.026115,62.777058,62.6445
1483,62.335262,61.95988,62.62241,62.66659
1484,61.95988,61.95988,62.60032,62.66659
1485,62.136513,61.981956,62.60032,62.60032
1486,62.114433,61.981956,62.60032,62.556137
1487,62.246925,61.871574,62.688683,62.556137
1488,62.20276,61.78327,62.688683,62.35735
1489,62.246925,61.95988,62.60032,62.66659
1490,62.423607,61.827423,62.66659,62.73287
1491,62.158596,61.95988,62.60032,62.46778
1492,62.18068,61.95988,62.578228,62.66659
1493,62.136513,61.915726,62.53405,62.31318
1494,62.158596,61.717052,62.66659,62.40152
1495,62.224842,61.981956,62.62241,62.6445
1496,62.136513,61.981956,62.688683,62.423607
1497,62.26901,62.070274,62.66659,62.777058
1498,62.20276,61.871574,62.6445,62.489872
1499,62.092354,61.981956,62.688683,62.335262
1500,62.224842,62.026115,62.66659,62.73287
1501,62.18068,62.004036,62.66659,62.556137
1502,62.18068,61.915726,62.62241,62.62241
1503,62.048195,61.981956,62.84334,62.445694
1504,62.136513,61.827423,62.51196,62.53405
1505,62.004036,61.95988,62.51196,62.51196
1506,62.246925,61.9378,62.60032,62.84334
1507,62.114433,61.95988,62.799152,62.291096
1508,62.20276,62.026115,62.62241,62.578228
1509,62.070274,61.981956,62.60032,62.51196
1510,62.136513,61.981956,62.688683,62.60032
1511,62.092354,61.981956,62.556137,62.40152
1512,62.158596,62.070274,62.821247,62.688683
1513,62.335262,61.95988,62.66659,62.423607
1514,62.20276,61.871574,62.66659,62.66659
1515,62.18068,61.89365,62.66659,62.589275
1516,62.158596,61.915726,62.66659,62.51196
1517,62.092354,62.31318,62.688683,62.777058
1518,62.147556,62.235886,62.633453,62.777058
1519,62.20276,62.158596,62.578228,62.777058
1520,62.114433,61.78327,62.66659,62.31318
1521,62.114433,61.871574,62.677635,62.489883
1522,62.114433,61.95988,62.688683,62.66659
1523,62.129154,61.95988,62.63714,62.6445
1524,62.143875,61.95988,62.585594,62.62241
1525,62.158596,61.95988,62.53405,62.60032
1526,62.070274,61.981956,62.688683,62.688683
1527,62.084995,61.981956,62.68132,62.57824
1528,62.099712,61.981956,62.673954,62.467793
1529,62.114433,61.981956,62.66659,62.35735
1530,62.114433,61.981956,62.578228,62.335262
1531,62.084995,61.981956,62.615047,62.276375
1532,62.055553,61.981956,62.651863,62.217484
1533,62.026115,61.981956,62.688683,62.158596
1534,62.092354,61.981956,62.677635,62.412594
1535,62.158596,61.981956,62.66659,62.66659
1536,62.158596,61.970917,62.534058,62.66659
1537,62.158596,61.95988,62.40152,62.66659
1538,62.136513,61.970917,62.534058,62.62241
1539,62.114433,61.981956,62.66659,62.578228
1540,62.070274,61.89365,62.60032,62.423607
1541,62.114433,61.915726,62.578228,62.556137
1542,62.136513,61.981956,62.688683,62.556137
1543,62.136513,61.89365,62.51196,62.489872
1544,62.20276,62.114433,62.60032,62.60032
1545,62.158596,62.026115,62.66659,62.60032
1546,62.114433,61.89365,62.6445,62.489872
1547,62.136513,61.981956,62.6445,62.556137
1548,62.31318,61.827423,62.335262,62.66659
1549,61.95988,61.981956,62.66659,62.865437
1550,62.31318,61.981956,62.489872,62.578228
1551,62.026115,62.158596,62.66659,62.777058
1552,62.158596,61.981956,62.66659,62.62241
1553,62.246925,62.114433,62.66659,62.887535
1554,62.31318,61.827423,62.423607,62.489872
1555,62.136513,62.048195,62.62241,62.66659
1556,62.18068,61.981956,62.40152,62.379436
1557,62.20276,62.026115,62.60032,62.60032
1558,62.20276,61.9378,62.688683,62.489872
1559,62.18068,62.026115,62.73287,62.578228
1560,62.158596,61.95988,62.51196,62.578228
1561,62.20276,61.981956,62.489872,62.246925
1562,62.224842,62.092354,62.66659,62.60032
1563,62.20276,62.158596,62.688683,62.688683
1564,62.092354,61.827423,62.688683,62.31318
1565,62.092354,62.070274,62.688683,62.66659
1566,62.158596,61.981956,62.754963,62.246925
1567,62.136513,62.048195,62.60032,62.66659
1568,62.20276,61.981956,62.799152,62.578228
1569,62.20276,62.070274,62.688683,62.688683
1570,62.136513,61.95988,62.688683,62.66659
1571,62.31318,61.78327,62.445694,62.489872
1572,62.070274,62.070274,62.26901,62.379436
1573,62.291096,61.95988,62.688683,62.93173
1574,62.20276,62.070274,62.754963,62.6445
1575,62.20276,62.070274,62.688683,62.688683
1576,62.335262,62.158596,62.90963,63.04222
1577,62.31318,62.05924,62.799156,62.931732
1578,62.291096,61.95988,62.688683,62.821247
1579,62.224842,61.95988,62.66659,62.710777
1580,62.224842,61.981956,62.688683,62.69973
1581,62.224842,62.004036,62.710777,62.688683
1582,62.136513,62.070274,62.688683,62.66659
1583,62.136513,62.114433,62.66659,62.677635
1584,62.136513,62.158596,62.6445,62.688683
1585,62.20276,62.026115,62.66659,62.578228
1586,62.2138,62.004036,62.688683,62.478832
1587,62.224842,61.981956,62.710777,62.379436
1588,62.048195,61.981956,62.6445,62.291096
1589,62.14756,61.981956,62.799164,62.48989
1590,62.246925,61.981956,62.953823,62.688683
1591,62.20276,61.981956,62.82125,62.611366
1592,62.158596,61.981956,62.688683,62.53405
1593,62.26901,61.915726,62.688683,62.66659
1594,62.26901,61.9378,62.651863,62.578236
1595,62.26901,61.95988,62.615047,62.489876
1596,62.26901,61.981956,62.578228,62.40152
1597,62.18068,61.871574,62.688683,62.31318
1598,62.18068,61.908367,62.66659,62.408894
1599,62.18068,61.945164,62.6445,62.504604
1600,62.18068,61.981956,62.62241,62.60032
1601,62.136513,61.871574,62.688683,62.31318
1602,62.173317,61.952526,62.68132,62.438347
1603,62.21012,62.03348,62.673954,62.563515
1604,62.246925,62.114433,62.66659,62.688683
1605,62.280052,62.048195,62.677635,62.754967
1606,62.31318,61.981956,62.688683,62.821247
1607,62.269012,61.926765,62.688683,62.74392
1608,62.224842,61.871574,62.688683,62.66659
1609,62.13652,61.970924,62.688683,62.62241
1610,62.048195,62.070274,62.688683,62.578228
1611,62.125477,62.015076,62.633453,62.6445
1612,62.20276,61.95988,62.578228,62.710777
1613,62.246925,62.070274,62.66659,62.821247
1614,62.114433,61.95988,62.62241,62.688683
1615,62.136513,61.95988,62.51196,62.66659
1616,62.158596,61.981956,62.73287,62.6445
1617,62.136513,61.827423,62.578228,62.31318
1618,62.158596,62.092354,62.754963,62.688683
1619,62.20276,61.95988,62.688683,62.60032
1620,62.136513,61.915726,62.688683,62.556137
1621,62.136513,61.981956,62.688683,62.489872
1622,62.136513,61.915726,62.578228,62.66659
1623,61.95988,62.114433,62.556137,62.66659
1624,62.18068,61.95988,62.40152,62.66659
1625,62.092354,61.981956,62.578228,62.60032
1626,62.20276,61.981956,62.62241,62.578228
1627,62.18068,61.95988,62.66659,62.73287
1628,62.136513,61.95988,62.6445,62.66659
1629,62.136513,61.981956,62.688683,62.556137
1630,62.070274,61.981956,62.66659,62.335262
1631,62.114433,61.95988,62.865437,62.710777
1632,62.18068,62.114433,62.578228,62.90963
1633,62.158596,61.95988,62.60032,62.821247
1634,62.114433,61.981956,62.66659,62.51196
1635,62.20276,61.981956,62.66659,62.578228
1636,62.136513,61.95988,62.62241,62.51196
1637,62.136513,61.981956,62.60032,62.688683
1638,62.158596,61.981956,62.821247,62.688683
1639,62.20276,61.981956,62.66659,62.688683
1640,62.158596,61.981956,62.688683,62.688683
1641,62.335262,61.95988,62.556137,62.62241
1642,62.136513,61.981956,62.60032,62.688683
1643,62.125473,61.981956,62.6445,62.51197
1644,62.114433,61.981956,62.688683,62.335262
1645,62.092354,62.136513,62.66659,62.66659
1646,62.037155,62.059235,62.66659,62.500927
1647,61.981956,61.981956,62.66659,62.335262
1648,62.136513,61.95988,62.6445,62.60032
1649,62.114433,61.937805,62.57823,62.45675
1650,62.092354,61.915726,62.51196,62.31318
1651,62.070274,61.981956,62.688683,62.423607
1652,62.136517,62.026115,62.677635,62.589287
1653,62.20276,62.070274,62.66659,62.754963
1654,62.114433,61.89365,62.688683,62.46778
1655,62.081314,61.959885,62.688683,62.47883
1656,62.048195,62.026115,62.688683,62.489872
1657,62.092354,61.992996,62.6445,62.57823
1658,62.136513,61.95988,62.60032,62.66659
1659,62.246925,61.95988,62.710777,62.97592
1660,62.1586,61.95988,62.732872,62.754986
1661,62.070274,61.95988,62.754963,62.53405
1662,62.18068,61.95988,62.62241,62.556137
1663,62.16596,61.923088,62.63714,62.51932
1664,62.151234,61.88629,62.651863,62.48251
1665,62.136513,61.8495,62.66659,62.445694
1666,62.136513,61.95988,62.688683,62.489872
1667,62.136513,61.930447,62.68132,62.526688
1668,62.136513,61.90101,62.673954,62.563503
1669,62.136513,61.871574,62.66659,62.60032
1670,62.20276,61.882614,62.721825,62.567184
1671,62.26901,61.89365,62.777058,62.53405
1672,62.20276,61.937805,62.666595,62.423615
1673,62.136513,61.981956,62.556137,62.31318
1674,62.158596,62.004036,62.578228,62.467796
1675,62.18068,62.026115,62.60032,62.62241
1676,62.246925,61.95988,62.66659,62.777058
1677,62.20276,61.95988,62.688683,62.66659
1678,62.18068,62.004036,62.73287,62.688683
1679,62.224842,61.871574,62.66659,62.578228
1680,61.95988,61.981956,62.777058,62.51196
1681,62.136513,62.070274,62.578228,62.688683
1682,62.31318,61.95988,62.62241,62.84334
1683,62.136513,61.95988,62.6445,62.6445
1684,62.224842,61.871574,62.578228,62.799152
1685,62.158596,61.981956,62.688683,62.688683
1686,62.18068,61.981956,62.66659,62.51196
1687,62.158596,61.95988,62.66659,62.489872
1688,62.246925,61.981956,62.60032,62.60032
1689,62.004036,61.95988,62.710777,62.489872
1690,62.136513,61.981956,62.6445,62.40152
1691,62.224842,62.048195,62.710777,62.688683
1692,62.092354,61.915726,62.688683,62.335262
1693,62.18068,61.981956,62.688683,62.335262
1694,62.114433,61.915726,62.578228,62.66659
1695,62.20276,62.048195,62.710777,62.66659
1696,62.114433,62.114433,62.84334,62.688683
1697,62.224842,61.981956,62.62241,62.40152
1698,62.092354,61.981956,62.51196,62.335262
1699,62.136513,61.8495,62.688683,62.31318
1700,62.224842,62.114433,62.66659,62.66659
1701,62.158596,61.78327,62.821247,62.224842
1702,62.18068,61.981956,62.66659,62.423607
1703,62.114433,61.871574,62.688683,62.51196
1704,62.40152,62.158596,62.62241,62.90963
1705,62.31318,61.981956,62.489872,62.66659
1706,62.048195,61.981956,62.66659,62.26901
1707,62.004036,61.95988,62.688683,62.578228
1708,62.31318,61.8495,62.6445,62.66659
1709,62.224842,62.004036,62.66659,62.688683
1710,62.158596,61.9378,62.62241,62.62241
1711,62.224842,61.7612,62.66659,62.31318
1712,62.136513,61.95988,62.489872,62.66659
1713,62.31318,61.871574,62.688683,62.556137
1714,62.31318,61.871574,62.578228,62.66659
1715,62.335262,61.9378,62.777058,62.578228
1716,62.114433,61.95988,62.53405,62.578228
1717,62.136513,61.95988,63.196926,62.489872
1718,62.070274,61.915726,62.688683,62.46778
1719,62.092354,61.94884,62.721825,62.40152
1720,62.114433,61.981956,62.754963,62.335262
1721,62.158596,61.95988,62.865437,62.60032
1722,62.147552,61.871574,62.721832,62.545097
1723,62.136513,61.78327,62.578228,62.489872
1724,62.26901,61.871574,62.62241,62.578228
1725,62.18068,61.926765,62.633453,62.53405
1726,62.092354,61.981956,62.6445,62.489872
1727,62.158596,61.981956,62.688683,62.51196
1728,62.18068,61.981956,62.66659,62.589275
1729,62.20276,61.981956,62.6445,62.66659
1730,61.981956,61.981956,62.710777,62.688683
1731,62.147568,61.981956,62.600327,62.60032
1732,62.31318,61.981956,62.489872,62.51196
1733,62.24693,61.981956,62.523003,62.500916
1734,62.18068,61.981956,62.556137,62.489872
1735,62.158596,62.070274,62.66659,62.688683
1736,62.16964,62.037155,62.69973,62.66659
1737,62.18068,62.004036,62.73287,62.6445
1738,62.291096,61.9378,62.66659,62.66659
1739,62.269012,61.96724,62.673954,62.673954
1740,62.246925,61.996677,62.68132,62.68132
1741,62.224842,62.026115,62.688683,62.688683
1742,62.18068,61.95988,62.66659,62.60032
1743,62.213802,62.037155,62.66659,62.721832
1744,62.246925,62.114433,62.66659,62.84334
1745,62.158596,61.981956,62.754963,62.66659
1746,62.114433,61.981956,62.66659,62.66659
1747,62.136513,61.871574,62.66659,62.445694
1748,62.224842,61.9378,62.40152,62.40152
1749,62.158596,61.981956,62.73287,62.335262
1750,62.18068,61.915726,62.710777,62.53405
1751,62.291096,62.070274,62.754963,62.865437
1752,62.18068,61.981956,62.710777,62.60032
1753,62.224842,61.981956,62.66659,62.688683
1754,62.158596,62.246925,62.93173,62.688683
1755,62.18068,62.004036,62.73287,62.777058
1756,62.224842,61.981956,62.66659,62.62241
1757,62.20276,61.981956,62.799152,62.158596
1758,62.18068,61.95988,62.66659,62.60032
1759,62.26901,62.20276,62.62241,62.688683
1760,62.18068,61.981956,62.489872,62.51196
1761,62.20276,61.981956,62.62241,62.489872
1762,62.18068,61.805347,62.489872,62.489872
1763,62.158596,62.136513,62.821247,62.777058
1764,62.158596,62.070274,62.60032,62.688683
1765,62.20276,61.981956,62.777058,62.489872
1766,62.224842,61.95988,62.51196,62.40152
1767,62.048195,61.915726,62.754963,62.335262
1768,62.31318,61.981956,62.688683,62.821247
1769,62.246925,62.114433,62.62241,62.777058
1770,62.114433,61.981956,62.60032,62.40152
1771,62.246925,61.95988,62.710777,62.865437
1772,62.20276,62.070274,62.688683,62.688683
1773,61.981956,61.981956,62.777058,62.40152
1774,62.114433,61.95988,62.60032,62.6445
1775,62.18068,62.004036,62.754963,62.60032
1776,62.20276,62.136513,62.66659,62.821247
1777,62.2138,62.059235,62.633453,62.699738
1778,62.224842,61.981956,62.60032,62.578228
1779,62.20276,62.070274,62.688683,62.688683
1780,62.18068,62.026115,62.633453,62.65555
1781,62.158596,61.981956,62.578228,62.62241
1782,62.18068,62.004036,62.688683,62.754963
1783,62.136517,61.981956,62.732872,62.8102
1784,62.092354,61.95988,62.777058,62.865437
1785,62.136513,61.739124,62.62241,62.423607
1786,62.136513,61.860542,62.567184,62.500916
1787,62.136513,61.981956,62.51196,62.578228
1788,62.291096,61.95988,62.66659,62.93173
1789,62.246925,61.95988,62.677635,62.79916
1790,62.20276,61.95988,62.688683,62.66659
1791,62.20276,61.981956,62.688683,62.6445
1792,62.2138,61.992996,62.677635,62.60032
1793,62.224842,62.004036,62.66659,62.556137
1794,62.224842,61.95988,62.799152,62.62241
1795,62.14756,61.970917,62.854393,62.390503
1796,62.070274,61.981956,62.90963,62.158596
1797,62.062916,61.981956,62.828617,62.298473
1798,62.055553,61.981956,62.747604,62.43835
1799,62.048195,61.981956,62.66659,62.578228
1800,62.224842,62.048195,62.777058,62.754963
1801,62.21748,62.018757,62.76233,62.813885
1802,62.21012,61.98932,62.747597,62.872807
1803,62.20276,61.95988,62.73287,62.93173
1804,62.20276,62.037155,62.710777,62.810204
1805,62.20276,62.114433,62.688683,62.688683
1806,62.19172,61.97093,62.677635,62.58928
1807,62.18068,61.827423,62.66659,62.489872
1808,62.20276,61.93781,62.677635,62.633465
1809,62.224842,62.048195,62.688683,62.777058
1810,62.246925,62.114433,62.66659,62.799152
1811,62.224842,62.114433,62.66659,62.66659
1812,62.136513,62.026115,62.777058,62.799152
1813,62.246925,62.224842,62.84334,62.865437
1814,62.20276,62.026115,62.66659,62.578228
1815,62.18068,62.092354,62.73287,62.688683
1816,62.246925,61.805347,62.688683,62.51196
1817,62.18068,62.070274,62.688683,62.578228
1818,62.246925,62.246925,62.688683,63.04222
1819,62.20276,62.048195,62.73287,62.62241
1820,62.224842,61.981956,62.688683,62.578228
1821,62.246925,61.95988,62.688683,62.90963
1822,62.246925,62.004036,62.66659,62.556137
1823,62.18068,62.31318,62.66659,62.90963
1824,62.20276,62.026115,62.688683,62.53405
1825,62.158596,62.31318,62.84334,62.777058
1826,62.335262,61.95988,62.489872,62.754963
1827,62.26901,62.026115,62.688683,62.688683
1828,62.31318,62.158596,62.754963,62.777058
1829,62.136513,61.981956,62.66659,62.46778
1830,62.114433,61.805347,62.578228,62.379436
1831,62.20276,61.871574,62.66659,62.556137
1832,62.136513,62.048195,62.66659,62.578228
1833,62.224842,61.827423,62.489872,62.40152
1834,62.158596,61.981956,62.62241,62.688683
1835,62.18068,61.981956,62.688683,62.379436
1836,62.20276,61.95988,62.66659,62.97592
1837,62.26901,61.981956,62.66659,62.423607
1838,62.224842,61.95988,62.777058,62.799152
1839,62.224842,61.95988,62.688683,62.62241
1840,62.224842,61.981956,62.688683,62.6445
1841,62.070274,62.136513,62.688683,62.136513
1842,62.20276,62.048195,62.688683,62.60032
1843,62.246925,62.092354,62.66659,62.99802
1844,62.20276,61.981956,62.777058,62.46778
1845,62.136513,61.95988,62.6445,62.66659
1846,62.291096,61.981956,62.66659,62.688683
1847,62.158596,62.070274,62.60032,62.578228
1848,62.136517,62.121796,62.63714,62.725525
1849,62.114433,62.17332,62.673958,62.87282
1850,62.092354,62.224842,62.710777,63.02012
1851,61.95988,61.981956,62.688683,62.31318
1852,62.018757,61.981956,62.68132,62.394165
1853,62.077637,61.981956,62.673954,62.47515
1854,62.136513,61.981956,62.66659,62.556137
1855,62.136513,61.871574,62.688683,62.445694
1856,62.107075,61.95989,62.688683,62.5046
1857,62.077633,62.0482,62.688683,62.563503
1858,62.048195,62.136513,62.688683,62.62241
1859,62.158596,61.981956,62.688683,62.46778
1860,62.16596,62.033474,62.651863,62.570873
